2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\OpenSans-Italic.ttf', name='Open Sans', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\CALIFR.TTF', name='Californian FB', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\arialbd.ttf', name='Arial', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 6.698636363636363
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\Roboto-Italic.ttf', name='Roboto', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\INFROMAN.TTF', name='Informal Roman', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\Montserrat-Medium.ttf', name='Montserrat', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BarlowCondensed-BoldItalic.ttf', name='Barlow Condensed', style='italic', variant='normal', weight=700, stretch='condensed', size='scalable')) = 11.535
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VINERITC.TTF', name='Viner Hand ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\Lato-ThinItalic.ttf', name='Lato', style='italic', variant='normal', weight=250, stretch='normal', size='scalable')) = 11.1925
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\DUBAI-BOLD.TTF', name='Dubai', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\CALIST.TTF', name='Calisto MT', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LTYPEBO.TTF', name='Lucida Sans Typewriter', style='oblique', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\PER_____.TTF', name='Perpetua', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\segoepr.ttf', name='Segoe Print', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\PERTILI.TTF', name='Perpetua Titling MT', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\HTOWERTI.TTF', name='High Tower Text', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\VIVALDII.TTF', name='Vivaldi', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BarlowCondensed-ExtraBoldItalic.ttf', name='Barlow Condensed', style='italic', variant='normal', weight=800, stretch='condensed', size='scalable')) = 11.629999999999999
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\calibriz.ttf', name='Calibri', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BarlowCondensed-Light.ttf', name='Barlow Condensed', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\cambriai.ttf', name='Cambria', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\ebrima.ttf', name='Ebrima', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\BarlowCondensed-SemiBold.ttf', name='Barlow Condensed', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\WINDOWS\\Fonts\\BRUSHSCI.TTF', name='Brush Script MT', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-03-18 07:07:16 [DEBUG]: findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibri.ttf', name='Calibri', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
